2004.01.06,08:00,1.81200,1.82280,1.81110,1.82100,2139
2004.01.06,12:00,1.82110,1.82810,1.81930,1.82170,2408
2004.01.06,16:00,1.82180,1.82560,1.81970,1.82430,2310
2004.01.06,20:00,1.82450,1.82620,1.82000,1.82100,1717
2004.01.07,00:00,1.82070,1.82200,1.81760,1.81890,1428
2004.01.07,04:00,1.81880,1.82160,1.81840,1.82150,1199
2004.01.07,08:00,1.82130,1.82620,1.81350,1.81600,2398
2004.01.07,12:00,1.81580,1.82130,1.81200,1.81980,2254
2004.01.07,16:00,1.81980,1.82210,1.81720,1.81970,2006
2004.01.07,20:00,1.81970,1.82080,1.81650,1.81720,1706
2004.01.08,00:00,1.81730,1.82020,1.81290,1.81350,1615
2004.01.08,04:00,1.81360,1.81760,1.81280,1.81740,1486
2004.01.08,08:00,1.81730,1.81830,1.81070,1.81180,2198
2004.01.08,12:00,1.81190,1.83250,1.81050,1.82940,2604
2004.01.08,16:00,1.82930,1.83630,1.82800,1.83260,2242
2004.01.08,20:00,1.83260,1.83510,1.83080,1.83460,1478
2004.01.09,00:00,1.83530,1.83540,1.83150,1.83290,1254
2004.01.09,04:00,1.83300,1.83410,1.82790,1.83080,1472
2004.01.09,08:00,1.83090,1.83760,1.82820,1.83700,2304
2004.01.09,12:00,1.83730,1.84440,1.83200,1.84340,2544
2004.01.09,16:00,1.84330,1.84890,1.84140,1.84610,2254
2004.01.09,20:00,1.84620,1.85020,1.84440,1.84810,1325
2004.01.12,00:00,1.84720,1.84810,1.84550,1.84710,1037
2004.01.12,04:00,1.84700,1.84780,1.84620,1.84640,951
2004.01.12,08:00,1.84630,1.85840,1.84600,1.85210,2095
2004.01.12,12:00,1.85270,1.85770,1.84550,1.84910,2561
2004.01.12,16:00,1.84910,1.85500,1.84700,1.84700,2181
2004.01.12,20:00,1.84710,1.84810,1.84490,1.84640,1589
2004.01.13,00:00,1.84600,1.84950,1.84250,1.84770,1402
2004.01.13,04:00,1.84770,1.85100,1.84720,1.84870,1322
2004.01.13,08:00,1.84840,1.85020,1.84190,1.84470,2300
2004.01.13,12:00,1.84450,1.85410,1.84280,1.84860,2501
2004.01.13,16:00,1.84840,1.85070,1.84060,1.84280,2352
2004.01.13,20:00,1.84310,1.84810,1.83980,1.84770,1558
2004.01.14,00:00,1.84770,1.84910,1.84500,1.84590,1337
2004.01.14,04:00,1.84580,1.84660,1.84440,1.84500,1325
2004.01.14,08:00,1.84490,1.84600,1.83520,1.83590,2377
2004.01.14,12:00,1.83600,1.83990,1.83210,1.83760,2502
2004.01.14,16:00,1.83730,1.84200,1.83500,1.83800,2451
2004.01.14,20:00,1.83810,1.83880,1.83100,1.83170,1717
2004.01.15,00:00,1.83180,1.83520,1.82930,1.83420,1420
2004.01.15,04:00,1.83410,1.83470,1.83060,1.83260,1385
2004.01.15,08:00,1.83270,1.83320,1.82260,1.82980,2405
2004.01.15,12:00,1.82980,1.83030,1.82210,1.82320,2498
2004.01.15,16:00,1.82310,1.82560,1.81770,1.81830,2325
2004.01.15,20:00,1.81830,1.82500,1.81810,1.82440,1667
2004.01.16,00:00,1.82490,1.82700,1.82370,1.82570,1322
2004.01.16,04:00,1.82560,1.82620,1.82160,1.82370,1422
2004.01.16,08:00,1.82360,1.82410,1.81120,1.81410,2482
2004.01.16,12:00,1.81400,1.81770,1.80460,1.80550,2650
2004.01.16,16:00,1.80540,1.80750,1.79300,1.79740,2511
2004.01.16,20:00,1.79770,1.79990,1.79560,1.79850,1056
2004.01.19,00:00,1.79810,1.80060,1.79710,1.79840,1435
2004.01.19,04:00,1.79830,1.79960,1.79570,1.79940,1258
2004.01.19,08:00,1.79940,1.80220,1.78580,1.78750,2368
2004.01.19,12:00,1.78720,1.79020,1.78450,1.78640,2094
2004.01.19,16:00,1.78620,1.78760,1.78240,1.78350,1817
2004.01.19,20:00,1.78350,1.78460,1.78240,1.78430,966
2004.01.20,00:00,1.78420,1.78460,1.78240,1.78450,1109
2004.01.20,04:00,1.78440,1.78890,1.78360,1.78690,1363
2004.01.20,08:00,1.78690,1.80260,1.78480,1.79800,2408
2004.01.20,12:00,1.79780,1.81450,1.79630,1.81230,2567
2004.01.20,16:00,1.81240,1.82200,1.81080,1.82060,2290
2004.01.20,20:00,1.82050,1.82220,1.81780,1.82160,1555
2004.01.21,00:00,1.82150,1.82150,1.81470,1.81620,1445
2004.01.21,04:00,1.81630,1.82690,1.81530,1.82570,1692
2004.01.21,08:00,1.82540,1.83750,1.82230,1.83190,2635
2004.01.21,12:00,1.83190,1.83360,1.82510,1.82820,2512
2004.01.21,16:00,1.82840,1.83340,1.82690,1.83160,2287
2004.01.21,20:00,1.83160,1.83270,1.82750,1.83160,1486
2004.01.22,00:00,1.83220,1.83520,1.83120,1.83290,1220
2004.01.22,04:00,1.83300,1.83650,1.83250,1.83480,1262
2004.01.22,08:00,1.83480,1.84870,1.83300,1.84640,2416
2004.01.22,12:00,1.84650,1.84730,1.83900,1.84080,2756
2004.01.22,16:00,1.84070,1.84570,1.84020,1.84350,2372
2004.01.22,20:00,1.84340,1.84710,1.84210,1.84580,1608
2004.01.23,00:00,1.84570,1.84620,1.84200,1.84410,1175
2004.01.23,04:00,1.84410,1.84530,1.84210,1.84340,1142
2004.01.23,08:00,1.84340,1.85260,1.84080,1.84980,2567
2004.01.23,12:00,1.84970,1.85070,1.83490,1.83640,2654
2004.01.23,16:00,1.83650,1.83700,1.81690,1.82090,2648
2004.01.23,20:00,1.82100,1.82830,1.82050,1.82640,1406
2004.01.26,00:00,1.82580,1.82700,1.82200,1.82610,1265
2004.01.26,04:00,1.82610,1.82790,1.82510,1.82520,1430
2004.01.26,08:00,1.82530,1.82810,1.81800,1.82610,2646
2004.01.26,12:00,1.82600,1.83110,1.82370,1.82670,2555
2004.01.26,16:00,1.82690,1.82750,1.81100,1.81180,2588
2004.01.26,20:00,1.81190,1.81580,1.81070,1.81400,1790
2004.01.27,00:00,1.81410,1.81560,1.80920,1.81190,1642
2004.01.27,04:00,1.81180,1.81490,1.81070,1.81130,1425
2004.01.27,08:00,1.81130,1.81270,1.80180,1.80790,2491
2004.01.27,12:00,1.80770,1.81740,1.80520,1.81530,2646
2004.01.27,16:00,1.81510,1.82930,1.81450,1.82670,2688
2004.01.27,20:00,1.82660,1.82960,1.82460,1.82810,1787
2004.01.28,00:00,1.82800,1.82840,1.82360,1.82640,1769
2004.01.28,04:00,1.82630,1.82970,1.82250,1.82570,1914
2004.01.28,08:00,1.82540,1.83360,1.82470,1.83280,2463
2004.01.28,12:00,1.83290,1.83700,1.82720,1.83200,2660
2004.01.28,16:00,1.83210,1.83860,1.82770,1.83520,2233
2004.01.28,20:00,1.83530,1.83630,1.81210,1.81360,2548
2004.01.29,00:00,1.81380,1.82060,1.81170,1.82000,1918
2004.01.29,04:00,1.82000,1.82100,1.81590,1.81880,1756
2004.01.29,08:00,1.81870,1.82710,1.81600,1.82570,2278
2004.01.29,12:00,1.82590,1.82640,1.81780,1.82090,2522
2004.01.29,16:00,1.82090,1.82210,1.80840,1.81520,2734
2004.01.29,20:00,1.81500,1.81910,1.81290,1.81680,1746
2004.01.30,00:00,1.81700,1.81770,1.81430,1.81690,1432
2004.01.30,04:00,1.81660,1.81750,1.81310,1.81490,1421
2004.01.30,08:00,1.81540,1.81850,1.80570,1.81070,2784
2004.01.30,12:00,1.81050,1.82410,1.80780,1.81700,2965
2004.01.30,16:00,1.81650,1.82650,1.81060,1.82470,2768
2004.01.30,20:00,1.82460,1.82630,1.82100,1.82470,1363
2004.02.02,00:00,1.82440,1.82750,1.82410,1.82600,1170
2004.02.02,04:00,1.82650,1.82650,1.82150,1.82370,1427
2004.02.02,08:00,1.82380,1.82540,1.82070,1.82190,2326
2004.02.02,12:00,1.82190,1.82620,1.82050,1.82230,2272
2004.02.02,16:00,1.82250,1.82340,1.81370,1.81730,2498
2004.02.02,20:00,1.81770,1.82300,1.81570,1.82220,1724
2004.02.03,00:00,1.82240,1.82430,1.81900,1.82220,1673
2004.02.03,04:00,1.82210,1.82620,1.82200,1.82530,1624
2004.02.03,08:00,1.82540,1.83970,1.82530,1.83920,2492
2004.02.03,12:00,1.83910,1.84270,1.83520,1.84010,2505
2004.02.03,16:00,1.84030,1.84180,1.83550,1.83660,2293
2004.02.03,20:00,1.83650,1.84010,1.83620,1.83850,1812
2004.02.04,00:00,1.83870,1.83960,1.83490,1.83580,1599
2004.02.04,04:00,1.83570,1.84000,1.83410,1.84000,1679
2004.02.04,08:00,1.83980,1.84020,1.83380,1.83780,2436
2004.02.04,12:00,1.83790,1.83940,1.83090,1.83260,2386
2004.02.04,16:00,1.83280,1.83630,1.82830,1.83450,2361
2004.02.04,20:00,1.83450,1.83560,1.83060,1.83190,1672
2004.02.05,00:00,1.83190,1.83320,1.83060,1.83190,1530
2004.02.05,04:00,1.83190,1.83210,1.83020,1.83130,1516
2004.02.05,08:00,1.83120,1.83590,1.83000,1.83290,2392
2004.02.05,12:00,1.83380,1.84160,1.83180,1.84100,2697
2004.02.05,16:00,1.84080,1.84280,1.83430,1.83450,2208
2004.02.05,20:00,1.83450,1.83650,1.83180,1.83450,1699
2004.02.06,00:00,1.83440,1.83680,1.83180,1.83250,1768
2004.02.06,04:00,1.83250,1.83580,1.83230,1.83470,1563
2004.02.06,08:00,1.83470,1.83750,1.83230,1.83440,2336
2004.02.06,12:00,1.83510,1.85190,1.83220,1.84990,2815
2004.02.06,16:00,1.84980,1.85000,1.84440,1.84700,2382
2004.02.06,20:00,1.84690,1.84950,1.84540,1.84710,1297
2004.02.09,00:00,1.84280,1.85490,1.84150,1.85360,1990
2004.02.09,04:00,1.85370,1.85510,1.85020,1.85410,1986
2004.02.09,08:00,1.85400,1.86310,1.85280,1.85840,2446
2004.02.09,12:00,1.85840,1.86210,1.85620,1.85820,2368
2004.02.09,16:00,1.85830,1.86090,1.85510,1.85760,2304
2004.02.09,20:00,1.85750,1.86170,1.85610,1.86050,1751
2004.02.10,00:00,1.86090,1.86270,1.85810,1.86240,1463
2004.02.10,04:00,1.86220,1.86710,1.86200,1.86580,1771
2004.02.10,08:00,1.86590,1.87010,1.86460,1.86840,2395
2004.02.10,12:00,1.86830,1.87380,1.86720,1.86940,2494
2004.02.10,16:00,1.86950,1.87140,1.86390,1.87050,2170
2004.02.10,20:00,1.87040,1.87210,1.86740,1.86800,1726
2004.02.11,00:00,1.86790,1.87180,1.86660,1.86990,1661
2004.02.11,04:00,1.87000,1.87130,1.86930,1.87010,1480
2004.02.11,08:00,1.87000,1.87290,1.86640,1.87140,2426
2004.02.11,12:00,1.87150,1.87350,1.86770,1.86900,2302
2004.02.11,16:00,1.86910,1.88870,1.86450,1.88740,2650
2004.02.11,20:00,1.88780,1.89410,1.88650,1.89330,1765
2004.02.12,00:00,1.89310,1.89390,1.88900,1.89190,1674
2004.02.12,04:00,1.89160,1.89350,1.89110,1.89180,1666
2004.02.12,08:00,1.89170,1.89580,1.89010,1.89190,2235
2004.02.12,12:00,1.89190,1.89490,1.88790,1.88930,2425
2004.02.12,16:00,1.88920,1.89300,1.88850,1.89100,2246
2004.02.12,20:00,1.89080,1.89490,1.88910,1.89420,1534
2004.02.13,00:00,1.89420,1.89500,1.89030,1.89170,1425
2004.02.13,04:00,1.89170,1.89740,1.89120,1.89620,1618
2004.02.13,08:00,1.89640,1.89670,1.89010,1.89290,2148
2004.02.13,12:00,1.89280,1.89900,1.89040,1.89660,2456
2004.02.13,16:00,1.89660,1.89720,1.87860,1.88500,2615
2004.02.13,20:00,1.88550,1.88670,1.88350,1.88500,1341
2004.02.16,00:00,1.88430,1.88760,1.88110,1.88320,1538
2004.02.16,04:00,1.88300,1.88470,1.88200,1.88410,1331
2004.02.16,08:00,1.88420,1.88900,1.88410,1.88660,2068
2004.02.16,12:00,1.88650,1.89220,1.88420,1.89000,2082
2004.02.16,16:00,1.89000,1.89150,1.88710,1.88950,1679
2004.02.16,20:00,1.88940,1.89190,1.88850,1.88900,1171
2004.02.17,00:00,1.88900,1.89200,1.88800,1.89100,1208
2004.02.17,04:00,1.89070,1.89130,1.88690,1.88720,1403
2004.02.17,08:00,1.88710,1.90420,1.88690,1.90360,2311
2004.02.17,12:00,1.90360,1.90850,1.90290,1.90550,2254
2004.02.17,16:00,1.90540,1.90750,1.90050,1.90600,2017
2004.02.17,20:00,1.90590,1.90660,1.90180,1.90510,1488
2004.02.18,00:00,1.90500,1.91020,1.90320,1.90800,1417
2004.02.18,04:00,1.90820,1.91170,1.90690,1.91110,1366
2004.02.18,08:00,1.91110,1.91430,1.90890,1.91200,2189
2004.02.18,12:00,1.91210,1.91350,1.90280,1.90680,2250
2004.02.18,16:00,1.90650,1.90760,1.89220,1.89270,2277
2004.02.18,20:00,1.89270,1.89280,1.88370,1.89120,1957
2004.02.19,00:00,1.89110,1.89260,1.88710,1.89110,1705
2004.02.19,04:00,1.89140,1.89370,1.89020,1.89270,1666
2004.02.19,08:00,1.89270,1.89390,1.88640,1.89180,2317
2004.02.19,12:00,1.89170,1.89810,1.88800,1.89060,2359
2004.02.19,16:00,1.89070,1.89680,1.88680,1.89430,2434
2004.02.19,20:00,1.89490,1.89780,1.89070,1.89660,1997
2004.02.20,00:00,1.89660,1.90000,1.89620,1.89880,1551
2004.02.20,04:00,1.89860,1.89950,1.89120,1.89230,1668
2004.02.20,08:00,1.89220,1.89280,1.88150,1.88380,2412
2004.02.20,12:00,1.88360,1.88480,1.87410,1.87550,2491
2004.02.20,16:00,1.87540,1.87640,1.85630,1.85860,2513
2004.02.20,20:00,1.85860,1.86320,1.85790,1.86210,1507
2004.02.23,00:00,1.86080,1.86150,1.84550,1.85560,2595
2004.02.23,04:00,1.85580,1.85990,1.85490,1.85740,1607
2004.02.23,08:00,1.85800,1.86280,1.85600,1.85850,2231
2004.02.23,12:00,1.85860,1.86780,1.85740,1.86450,2199
2004.02.23,16:00,1.86440,1.87080,1.85970,1.86120,2281
2004.02.23,20:00,1.86090,1.86890,1.86020,1.86860,1595
2004.02.24,00:00,1.86860,1.86880,1.86300,1.86440,1393
2004.02.24,04:00,1.86470,1.86550,1.86230,1.86420,1476
2004.02.24,08:00,1.86440,1.87770,1.86290,1.87480,2236
2004.02.24,12:00,1.87470,1.88000,1.87410,1.87910,2219
2004.02.24,16:00,1.87910,1.89420,1.87890,1.89160,2408
2004.02.24,20:00,1.89150,1.89270,1.88890,1.89020,1749
2004.02.25,00:00,1.89030,1.89190,1.88810,1.89160,1599
2004.02.25,04:00,1.89160,1.89300,1.88890,1.89270,1524
2004.02.25,08:00,1.89270,1.89470,1.88550,1.89370,2300
2004.02.25,12:00,1.89370,1.89480,1.88660,1.89000,2537
2004.02.25,16:00,1.89010,1.89120,1.86960,1.87220,2738
2004.02.25,20:00,1.87120,1.87340,1.86920,1.87140,1633
2004.02.26,00:00,1.87160,1.87640,1.87080,1.87560,1395
2004.02.26,04:00,1.87570,1.87810,1.87360,1.87460,1610
2004.02.26,08:00,1.87470,1.87490,1.86140,1.86330,2356
2004.02.26,12:00,1.86340,1.86830,1.85490,1.86550,2687
2004.02.26,16:00,1.86540,1.86610,1.85820,1.86200,2502
2004.02.26,20:00,1.86190,1.86320,1.86030,1.86240,1478
2004.02.27,00:00,1.86230,1.86500,1.86010,1.86440,1441
2004.02.27,04:00,1.86440,1.86490,1.86170,1.86280,1256
2004.02.27,08:00,1.86270,1.86330,1.84670,1.84970,2473
2004.02.27,12:00,1.84960,1.86000,1.84730,1.85990,2617
2004.02.27,16:00,1.85980,1.86900,1.85220,1.86570,2718
2004.02.27,20:00,1.86580,1.86920,1.86420,1.86800,1274
2004.03.01,00:00,1.86810,1.87470,1.86690,1.87210,1552
2004.03.01,04:00,1.87210,1.87410,1.86720,1.87170,1676
2004.03.01,08:00,1.87160,1.87520,1.86520,1.86650,2262
2004.03.01,12:00,1.86620,1.87400,1.86560,1.87370,2196
2004.03.01,16:00,1.87340,1.87410,1.86420,1.86940,2418
2004.03.01,20:00,1.86910,1.87090,1.86460,1.86990,1727
2004.03.02,00:00,1.87000,1.87000,1.86610,1.86670,1296
2004.03.02,04:00,1.86650,1.86950,1.86640,1.86760,1284
2004.03.02,08:00,1.86740,1.86820,1.85860,1.86040,2356
2004.03.02,12:00,1.86060,1.86100,1.85330,1.85630,2198
2004.03.02,16:00,1.85640,1.85830,1.83460,1.83940,2821
2004.03.02,20:00,1.83950,1.84180,1.83850,1.83980,1933
2004.03.03,00:00,1.83980,1.84090,1.83500,1.83600,2221
2004.03.03,04:00,1.83610,1.83730,1.82890,1.83360,1789
2004.03.03,08:00,1.83340,1.83760,1.83200,1.83350,2442
2004.03.03,12:00,1.83350,1.83670,1.82710,1.83160,2368
2004.03.03,16:00,1.83150,1.83410,1.81550,1.82640,2618
2004.03.03,20:00,1.82630,1.83190,1.82550,1.82990,1879
2004.03.04,00:00,1.83040,1.83040,1.82310,1.82410,1628
2004.03.04,04:00,1.82420,1.83200,1.82400,1.83160,1584
2004.03.04,08:00,1.83160,1.83780,1.82650,1.82740,2303
2004.03.04,12:00,1.82730,1.83380,1.82080,1.82490,2824
2004.03.04,16:00,1.82470,1.82900,1.81980,1.82140,2801
2004.03.04,20:00,1.82150,1.82470,1.82040,1.82110,1867
2004.03.05,00:00,1.82160,1.82490,1.82060,1.82300,1396
2004.03.05,04:00,1.82300,1.82360,1.82020,1.82190,1439
2004.03.05,08:00,1.82190,1.82440,1.81710,1.81850,2268
2004.03.05,12:00,1.81850,1.85010,1.81750,1.84450,3156
2004.03.05,16:00,1.84470,1.84950,1.84030,1.84470,2611
2004.03.05,20:00,1.84470,1.84780,1.84340,1.84620,1161
2004.03.08,00:00,1.84660,1.84830,1.84210,1.84490,1619
2004.03.08,04:00,1.84470,1.84880,1.84330,1.84740,1522
2004.03.08,08:00,1.84750,1.85450,1.84550,1.85350,2271
2004.03.08,12:00,1.85340,1.85460,1.84600,1.84760,2258
2004.03.08,16:00,1.84780,1.85050,1.84200,1.84780,2236
2004.03.08,20:00,1.84730,1.85160,1.84450,1.84940,1646
2004.03.09,00:00,1.84940,1.85800,1.84930,1.85600,1458
2004.03.09,04:00,1.85610,1.85890,1.85570,1.85630,1334
2004.03.09,08:00,1.85640,1.85820,1.83420,1.83810,2727
2004.03.09,12:00,1.83800,1.84220,1.83310,1.83850,2465
2004.03.09,16:00,1.83830,1.84370,1.83240,1.83430,2739
2004.03.09,20:00,1.83440,1.83500,1.82200,1.82460,2042
2004.03.10,00:00,1.82440,1.82860,1.82380,1.82500,1812
2004.03.10,04:00,1.82500,1.82820,1.82370,1.82420,1494
2004.03.10,08:00,1.82450,1.82510,1.81650,1.82030,2511
2004.03.10,12:00,1.82020,1.82660,1.80610,1.80750,2738
2004.03.10,16:00,1.80760,1.80850,1.79610,1.80450,2741
2004.03.10,20:00,1.80390,1.80790,1.80130,1.80240,1717
2004.03.11,00:00,1.80270,1.80360,1.79800,1.79960,1706
2004.03.11,04:00,1.79950,1.80300,1.79710,1.80240,1627
2004.03.11,08:00,1.80240,1.80290,1.79300,1.79640,2385
2004.03.11,12:00,1.79660,1.81060,1.79520,1.80040,3038
2004.03.11,16:00,1.80060,1.80760,1.79810,1.80630,2608
2004.03.11,20:00,1.80630,1.81560,1.80600,1.80970,2177
2004.03.12,00:00,1.80960,1.81150,1.80400,1.80480,1589
2004.03.12,04:00,1.80470,1.80540,1.79410,1.79530,2090
2004.03.12,08:00,1.79550,1.80120,1.79060,1.79640,2044
2004.03.12,12:00,1.79610,1.80240,1.79070,1.79430,2693
2004.03.12,16:00,1.79430,1.80140,1.79070,1.79680,2565
2004.03.12,20:00,1.79650,1.80480,1.79640,1.80340,1522
2004.03.15,00:00,1.79980,1.80220,1.79840,1.80060,1272
2004.03.15,04:00,1.80040,1.80760,1.80010,1.80540,1329
2004.03.15,08:00,1.80520,1.81200,1.80450,1.80810,2529
2004.03.15,12:00,1.80820,1.80920,1.79700,1.79730,2729
2004.03.15,16:00,1.79730,1.80650,1.79410,1.80100,2414
2004.03.15,20:00,1.80110,1.80710,1.79950,1.80400,1520
2004.03.16,00:00,1.80410,1.80570,1.80020,1.80420,1402
2004.03.16,04:00,1.80390,1.80790,1.80270,1.80720,1218
2004.03.16,08:00,1.80720,1.81780,1.80600,1.81590,2361
2004.03.16,12:00,1.81590,1.82000,1.81350,1.81670,2329
2004.03.16,16:00,1.81630,1.81910,1.80700,1.81240,2418
2004.03.16,20:00,1.81260,1.81790,1.80940,1.81280,1869
2004.03.17,00:00,1.81250,1.81750,1.80910,1.81710,1633
2004.03.17,04:00,1.81720,1.81840,1.81350,1.81610,1524
2004.03.17,08:00,1.81610,1.81700,1.80670,1.81260,2473
2004.03.17,12:00,1.81260,1.81640,1.81020,1.81460,2327
2004.03.17,16:00,1.81450,1.81750,1.80950,1.81680,2341
2004.03.17,20:00,1.81670,1.81810,1.81520,1.81630,1450
2004.03.18,00:00,1.81620,1.82480,1.81560,1.82400,1732
2004.03.18,04:00,1.82380,1.82730,1.82270,1.82400,1781
2004.03.18,08:00,1.82390,1.82880,1.82100,1.82490,2384
2004.03.18,12:00,1.82480,1.83210,1.82150,1.82940,2432
2004.03.18,16:00,1.82930,1.84070,1.82760,1.83530,2688
2004.03.18,20:00,1.83520,1.83680,1.83200,1.83590,1755
2004.03.19,00:00,1.83590,1.83720,1.83270,1.83490,1571
2004.03.19,04:00,1.83480,1.83720,1.83380,1.83460,1316
2004.03.19,08:00,1.83470,1.83600,1.82900,1.83410,2306
2004.03.19,12:00,1.83420,1.83650,1.83020,1.83520,2243
2004.03.19,16:00,1.83520,1.83590,1.82540,1.83050,2816
2004.03.19,20:00,1.83050,1.83380,1.82960,1.83350,1201
2004.03.22,00:00,1.83330,1.83410,1.82660,1.82770,1508
2004.03.22,04:00,1.82720,1.83510,1.82630,1.83490,1552
2004.03.22,08:00,1.83480,1.84520,1.83030,1.84500,2621
2004.03.22,12:00,1.84490,1.84750,1.84310,1.84720,2184
2004.03.22,16:00,1.84730,1.85020,1.84530,1.84840,2167
2004.03.22,20:00,1.84790,1.85020,1.84540,1.84770,1566
2004.03.23,00:00,1.84810,1.84810,1.84510,1.84700,1314
2004.03.23,04:00,1.84710,1.85010,1.84670,1.84940,1178
2004.03.23,08:00,1.84930,1.85100,1.84240,1.84500,2312
2004.03.23,12:00,1.84520,1.84730,1.84060,1.84540,2332
2004.03.23,16:00,1.84550,1.85410,1.84370,1.85100,2243
2004.03.23,20:00,1.85150,1.85380,1.84730,1.85370,1629
2004.03.24,00:00,1.85330,1.85420,1.84710,1.84890,1552
2004.03.24,04:00,1.84890,1.85050,1.84720,1.84970,1414
2004.03.24,08:00,1.84960,1.85080,1.83590,1.83670,2483
2004.03.24,12:00,1.83650,1.84100,1.83020,1.83190,2521
2004.03.24,16:00,1.83250,1.83750,1.82480,1.82670,2447
2004.03.24,20:00,1.82680,1.82730,1.82220,1.82390,1627
2004.03.25,00:00,1.82380,1.82630,1.82240,1.82430,1497
2004.03.25,04:00,1.82430,1.82610,1.82330,1.82420,1341
2004.03.25,08:00,1.82420,1.82490,1.80470,1.80750,2900
2004.03.25,12:00,1.80750,1.80870,1.79890,1.80720,2612
2004.03.25,16:00,1.80740,1.81440,1.80670,1.81120,2406
2004.03.25,20:00,1.81130,1.81210,1.80540,1.80580,1628
2004.03.26,00:00,1.80580,1.81150,1.80560,1.81120,1409
2004.03.26,04:00,1.81150,1.81340,1.80790,1.80820,1325
2004.03.26,08:00,1.80830,1.82370,1.80040,1.81850,2617
2004.03.26,12:00,1.81830,1.82260,1.81560,1.81790,2416
2004.03.26,16:00,1.81800,1.82050,1.80980,1.81250,2358
2004.03.26,20:00,1.81240,1.81750,1.81110,1.81610,1175
2004.03.29,00:00,1.81350,1.81680,1.80910,1.81030,1623
2004.03.29,04:00,1.80970,1.81320,1.80890,1.81200,1586
2004.03.29,08:00,1.81220,1.81640,1.80570,1.81490,2400
2004.03.29,12:00,1.81490,1.82190,1.81400,1.82140,2202
2004.03.29,16:00,1.82140,1.82280,1.81440,1.81710,2342
2004.03.29,20:00,1.81720,1.81980,1.81580,1.81920,1538
2004.03.30,00:00,1.81910,1.82220,1.81830,1.82130,1283
2004.03.30,04:00,1.82100,1.82430,1.81940,1.82200,1631
2004.03.30,08:00,1.82190,1.82790,1.82000,1.82700,2545
2004.03.30,12:00,1.82690,1.82920,1.82260,1.82690,2463
2004.03.30,16:00,1.82680,1.83040,1.82510,1.82760,2371
2004.03.30,20:00,1.82770,1.82850,1.82540,1.82680,1420
2004.03.31,00:00,1.82720,1.83260,1.82480,1.83180,1534
2004.03.31,04:00,1.83230,1.83420,1.83050,1.83310,1626
2004.03.31,08:00,1.83310,1.83730,1.83190,1.83370,2534
2004.03.31,12:00,1.83370,1.83680,1.83140,1.83320,2350
2004.03.31,16:00,1.83330,1.84300,1.83300,1.84050,2461
2004.03.31,20:00,1.84040,1.84640,1.83980,1.84620,1690
2004.04.01,00:00,1.84630,1.84650,1.84030,1.84130,1419
2004.04.01,04:00,1.84110,1.84310,1.83820,1.84020,1447
2004.04.01,08:00,1.84000,1.85050,1.83830,1.84980,2222
2004.04.01,12:00,1.84980,1.86080,1.84650,1.85770,2782
2004.04.01,16:00,1.85780,1.85870,1.85240,1.85730,2388
2004.04.01,20:00,1.85710,1.85870,1.85400,1.85700,1622
2004.04.02,00:00,1.85720,1.85780,1.85390,1.85570,1232
2004.04.02,04:00,1.85570,1.85620,1.85270,1.85460,1332
2004.04.02,08:00,1.85470,1.85500,1.84820,1.84980,2257
2004.04.02,12:00,1.84950,1.85010,1.82560,1.82700,3082
2004.04.02,16:00,1.82710,1.83300,1.82660,1.82890,2420
2004.04.02,20:00,1.82920,1.83240,1.82850,1.82930,1410
2004.04.05,00:00,1.82880,1.83080,1.82700,1.82820,1227
2004.04.05,04:00,1.82810,1.82870,1.82650,1.82750,1127
2004.04.05,08:00,1.82740,1.83040,1.81810,1.81860,2374
2004.04.05,12:00,1.81850,1.82060,1.81070,1.81570,2577
2004.04.05,16:00,1.81560,1.81840,1.81300,1.81730,2254
2004.04.05,20:00,1.81720,1.82320,1.81590,1.82260,1832
2004.04.06,00:00,1.82250,1.82670,1.82210,1.82270,1441
2004.04.06,04:00,1.82260,1.82510,1.81950,1.82140,1755
2004.04.06,08:00,1.82140,1.83630,1.82100,1.83410,2255
2004.04.06,12:00,1.83430,1.83910,1.83190,1.83670,2508
2004.04.06,16:00,1.83660,1.84140,1.83120,1.83950,2461
2004.04.06,20:00,1.83940,1.84480,1.83680,1.84430,1686
2004.04.07,00:00,1.84420,1.84460,1.83880,1.83970,1435
2004.04.07,04:00,1.83980,1.84380,1.83700,1.83740,1470
2004.04.07,08:00,1.83720,1.84080,1.83480,1.83620,2257
2004.04.07,12:00,1.83620,1.83980,1.83360,1.83690,2291
2004.04.07,16:00,1.83710,1.84450,1.83640,1.84170,2360
2004.04.07,20:00,1.84150,1.84300,1.83920,1.84010,1527
2004.04.08,00:00,1.84010,1.84210,1.83790,1.84060,1305
2004.04.08,04:00,1.84070,1.84690,1.84010,1.84540,1451
2004.04.08,08:00,1.84530,1.84600,1.83840,1.84100,2282
2004.04.08,12:00,1.84100,1.84150,1.82870,1.83380,2705
2004.04.08,16:00,1.83390,1.83820,1.82810,1.83260,2136
2004.04.08,20:00,1.83180,1.83470,1.83160,1.83300,1162
2004.04.09,00:00,1.83290,1.83360,1.83000,1.83180,1089
2004.04.09,04:00,1.83140,1.83310,1.82960,1.83210,1013
2004.04.09,08:00,1.83180,1.83480,1.83120,1.83260,1331
2004.04.09,12:00,1.83290,1.83440,1.83110,1.83370,1153
2004.04.09,16:00,1.83420,1.83490,1.83050,1.83230,842
